Primary Org Id,Primary Org Name,Primary Org City,Primary Org State,Primary Org Country,ArXiv Id,Affiliation Sequence Number,paper_id
60112440,INSIS - Institut des Sciences de L'Ingénierie et des Systèmes,Paris,Ile-de-France,France,2201.00704v2,5,2201.00704
60112440,INSIS - Institut des Sciences de L'Ingénierie et des Systèmes,Paris,Ile-de-France,France,2201.00885v3,5,2201.00885
60001565,Stellenbosch University,Stellenbosch,Western Cape,South Africa,2201.00640v1,1,2201.00640
60020825,Jadavpur University,Kolkata,WB,India,2201.00614v2,1,2201.00614
60027757,United States Department of Energy,"Washington, D.C.",DC,United States,2201.00876v2,2,2201.00876
60000745,University of Illinois Urbana-Champaign,Urbana,IL,United States,2201.00995v2,1,2201.00995
60001741,Universidad Carlos III de Madrid,Getafe,Madrid,Spain,2201.00868v1,4,2201.00868
60006174,Lalit Narayan Mithila University,Darbhanga,BR,India,2201.00175v3,2,2201.00175
60079949,Homi Bhabha National Institute,Mumbai,MH,India,2201.00661v1,2,2201.00661
60104686,Beijing Computational Science Research Center,Beijing,,China,2201.00704v2,3,2201.00704
60011274,Fachhochschule Nordwestschweiz FHNW,Windisch,AG,Switzerland,2201.00712v1,3,2201.00712
60106218,Laboratoire de Mathématiques d'Orsay,Orsay,Ile-de-France,France,2201.00875v3,1,2201.00875
60104353,IIT Council,Kanpur,UP,India,2201.00845v2,4,2201.00845
60104353,IIT Council,Kanpur,UP,India,2201.00202v1,1,2201.00202
60023289,Écoles polytechniques fédérales,,,Switzerland,2201.00381v1,3,2201.00381
60103653,Aalto University,Espoo,Uusimaa,Finland,2201.00994v1,1,2201.00994
60008134,CNRS Centre National de la Recherche Scientifique,Paris,Ile-de-France,France,2201.00635v1,1,2201.00635
60031707,Michigan State University,East Lansing,MI,United States,2201.00232v1,2,2201.00232
60003675,Politechnika Warszawska,Warsaw,MA,Poland,2201.00430v2,3,2201.00430
60003675,Politechnika Warszawska,Warsaw,MA,Poland,2201.00374v2,1,2201.00374
60020680,Harvard-Smithsonian Center for Astrophysics,Cambridge,MA,United States,2201.00882v2,4,2201.00882
60032291,US Naval Academy,Annapolis,MD,United States,2201.00762v2,4,2201.00762
60032730,Indian Institute of Technology Delhi,New Delhi,DL,India,2201.00010v1,2,2201.00010
60015150,Imperial College London,London,,United Kingdom,2201.00049v3,6,2201.00049
60028009,Yunnan University,Kunming,Yunnan,China,2201.00143v1,3,2201.00143
60076757,"Amazon.com, Inc.",Seattle,WA,United States,2201.00001v3,3,2201.00001
60015138,University of Nottingham,Nottingham,Nottinghamshire,United Kingdom,2201.00011v1,4,2201.00011
60029445,University of Minnesota Twin Cities,Minneapolis,MN,United States,2201.00340v1,4,2201.00340
60029445,University of Minnesota Twin Cities,Minneapolis,MN,United States,2201.00340v1,1,2201.00340
60007104,Groupe d'études et de Recherche en Analyse des Décisions,Montreal,QC,Canada,2201.00241v1,2,2201.00241
60013557,CSIC-UV - Instituto de Física Corpuscular,Paterna,Valencia,Spain,2201.00066v2,2,2201.00066
60025063,KU Leuven,Leuven,Vlaams-Brabant,Belgium,2201.00062v2,1,2201.00062
60008734,Vrije Universiteit Amsterdam,Amsterdam,Noord-Holland,Netherlands,2201.00601v1,2,2201.00601
60002483,Universiteit van Amsterdam,Amsterdam,Noord-Holland,Netherlands,2201.00069v1,40,2201.00069
60011901,Max-Planck-Institut für Gravitationsphysik (Albert-Einstein-Institut),Potsdam,,Germany,2201.00562v2,1,2201.00562
60024266,Oak Ridge National Laboratory,Oak Ridge,TN,United States,2201.00067v1,2,2201.00067
60031536,Universidad Catolica de la Santisima Concepcion,Concepcion,Biobio,Chile,2201.00826v1,1,2201.00826
60015188,Helmholtz Association of German Research Centres,Berlin,,Germany,2201.00069v1,20,2201.00069
60012070,University of Leeds,Leeds,West Yorkshire,United Kingdom,2201.00821v2,4,2201.00821
60104649,Vignans Foundation for Science Technology and Research University,Guntur,AP,India,2201.00947v3,2,2201.00947
60027950,Carnegie Mellon University,Pittsburgh,PA,United States,2201.00112v1,1,2201.00112
60019499,Chinese Academy of Sciences,Beijing,Beijing,China,2201.00928v1,1,2201.00928
60012513,Reichman University,Herzliya,Tel Aviv,Israel,2201.00807v1,1,2201.00807
60029278,The University of Chicago,Chicago,IL,United States,2201.00862v2,1,2201.00862
60032350,Sapienza Università di Roma,Rome,RM,Italy,2201.00032v2,1,2201.00032
60094005,Sri Rangalatchumi Educational Trust,Dindigul,TN,India,2201.00760v1,4,2201.00760
60108665,Université PSL,Paris,Ile-de-France,France,2201.00343v1,1,2201.00343
60013425,École polytechnique,Palaiseau,Ile-de-France,France,2201.00579v2,31,2201.00579
60007512,Horia Hulubei National Institute for R&D in Physics and Nuclear Engineering,Magurele,Ilfov,Romania,2201.00702v1,1,2201.00702
60012820,Institute of Physics Chinese Academy of Sciences,Beijing,Beijing,China,2201.00930v1,8,2201.00930
60023691,"University of California, San Francisco",San Francisco,CA,United States,2201.00068v3,3,2201.00068
60016218,"University of the Witwatersrand, Johannesburg",Johannesburg,Gauteng,South Africa,2201.00330v1,4,2201.00330
60021056,Comision Nacional de Energia Atomica Argentina,Buenos Aires,,Argentina,2201.00477v2,6,2201.00477
60021200,East China Normal University,Shanghai,,China,2201.00942v1,3,2201.00942
60019586,Universidad de Playa Ancha,Valparaiso,VS,Chile,2201.00407v1,1,2201.00407
60005816,South China Normal University,Guangzhou,Guangdong,China,2201.00988v3,2,2201.00988
60021199,Consiglio Nazionale delle Ricerche,Rome,RM,Italy,2201.00530v2,4,2201.00530
60005429,National Taiwan University,Taipei,,Taiwan,2201.00133v1,4,2201.00133
60072704,University of Namibia,Windhoek,,Namibia,2201.00069v1,18,2201.00069
60257001,INP - Institut de Physique,Paris,Ile-de-France,France,2201.00704v2,5,2201.00704
60020304,"University of Maryland, College Park",College Park,MD,United States,2201.00762v2,2,2201.00762
60025038,"University of California, Berkeley",Berkeley,CA,United States,2201.00289v1,7,2201.00289
60008134,CNRS Centre National de la Recherche Scientifique,Paris,Ile-de-France,France,2201.00804v5,3,2201.00804
60001604,Ministry of Education of the People's Republic of China,Beijing,Beijing,China,2201.00944v1,1,2201.00944
60001604,Ministry of Education of the People's Republic of China,Beijing,Beijing,China,2201.00021v3,7,2201.00021
60018933,Singapore Management University,Singapore City,,Singapore,2201.00336v1,2,2201.00336
60007816,Commissariat a l'Energie Atomique et aux Energies Alternatives,Gif-sur-Yvette,,France,2201.00196v1,1,2201.00196
60000221,University of Colorado Boulder,Boulder,CO,United States,2201.00449v1,1,2201.00449
60122591,Purdue University System,West Lafayette,IN,United States,2201.00755v1,2,2201.00755
60076757,"Amazon.com, Inc.",Seattle,WA,United States,2201.00001v3,1,2201.00001
60014966,Peking University,Beijing,,China,2201.00931v3,1,2201.00931
60003674,L'Observatoire de Paris,Paris,Ile-de-France,France,2201.00069v1,24,2201.00069
60102126,Université de Lyon,Lyon,Auvergne-Rhone-Alpes,France,2201.00070v2,1,2201.00070
60028378,Stockholms universitet,Stockholm,Stockholm,Sweden,2201.00734v1,1,2201.00734
60012708,Stanford University,Stanford,CA,United States,2201.00001v3,2,2201.00001
60103368,Université de Strasbourg,Strasbourg,Grand Est,France,2201.00540v1,2,2201.00540
60019711,Office of Science,"Washington, D.C.",,United States,2201.00259v1,1,2201.00259
60015033,Smithsonian Institution,"Washington, D.C.",,United States,2201.00823v2,1,2201.00823
60114764,"Istituto Nazionale di Fisica Nucleare, Sezione di Trieste",Trieste,TS,Italy,2201.00023v1,3,2201.00023
60002272,CY Cergy Paris Université,Cergy-Pontoise,Ile-de-France,France,2201.00173v1,2,2201.00173
60017899,National Institutes of Natural Sciences,Minato,Tokyo,Japan,2201.00697v1,20,2201.00697
60029445,University of Minnesota Twin Cities,Minneapolis,MN,United States,2201.00441v2,1,2201.00441
60007776,Cornell University,Ithaca,NY,United States,2201.00929v2,2,2201.00929
60103811,Far Eastern Federal University,Vladivostok,,Russian Federation,2201.00557v1,1,2201.00557
60021859,Università degli Studi di Firenze,Florence,FI,Italy,2201.00550v3,3,2201.00550
60119141,Rutgers University–New Brunswick,New Brunswick,NJ,United States,2201.00903v2,1,2201.00903
60020943,"National Research Centre \Kurchatov Institute\""""",Moscow,Moscow Oblast,Russian Federation,2201.00315v3,1,2201.00315
60021660,Istituto Nazionale di Fisica Nucleare - INFN,Rome,,Italy,2201.00794v2,3,2201.00794
60032585,"Ministry of Education, Culture, Sports, Science and Technology",Tokyo,Tokyo,Japan,2201.00069v1,45,2201.00069
60025299,Universidade Federal de Itajubá,Itajuba,MG,Brazil,2201.00926v1,1,2201.00926
60033154,Concordia University,Montreal,QC,Canada,2201.00283v1,1,2201.00283
60074721,Toyota Technological Institute at Chicago,Chicago,IL,United States,2201.00044v3,2,2201.00044
60256993,INC - Institut de Chimie,Paris,Ile-de-France,France,2201.00069v1,30,2201.00069
60025187,Eötvös Loránd Tudományegyetem,Budapest,,Hungary,2201.00887v1,1,2201.00887
60026364,Nordisk Institut for Teoretisk Atomtysik,Stockholm,,Sweden,2201.00582v2,2,2201.00582
60024779,University of Plymouth,Plymouth,Devon,United Kingdom,2201.00817v1,1,2201.00817
60001563,Universidad de Buenos Aires,Buenos Aires,,Argentina,2201.00690v1,2,2201.00690
60023578,Université Claude Bernard Lyon 1,Villeurbanne,Auvergne-Rhone-Alpes,France,2201.00070v2,1,2201.00070
60006089,Administrative Headquarters of the Max Planck Society,Munich,Bayern,Germany,2201.00925v2,4,2201.00925
60007903,Hebrew University of Jerusalem,Jerusalem,,Israel,2201.00054v1,1,2201.00054
60002092,Florida State University,Tallahassee,FL,United States,2201.00002v1,1,2201.00002
60002014,The Royal Institute of Technology (KTH),Stockholm,Stockholms,Sweden,2201.00582v2,2,2201.00582
60018554,Zhengzhou University,Zhengzhou,Henan,China,2201.00156v1,1,2201.00156
60110693,Université Côte d'Azur,Nice,Provence-Alpes-Cote d'Azur,France,2201.00747v1,1,2201.00747
60257001,INP - Institut de Physique,Paris,Ile-de-France,France,2201.00245v1,2,2201.00245
60008928,The Hong Kong Polytechnic University,Hong Kong,Hong Kong,Hong Kong,2201.00458v1,12,2201.00458
60021666,Nanjing University of Aeronautics and Astronautics,Nanjing,Jiangsu,China,2201.00920v1,1,2201.00920
60009794,Fraunhofer Institute for Integrated Circuits IIS,Erlangen,Bayern,Germany,2201.00503v1,1,2201.00503
60032144,Korea Advanced Institute of Science and Technology,Daejeon,,South Korea,2201.00440v1,1,2201.00440
60021176,Anna University,Chennai,TN,India,2201.00760v1,4,2201.00760
60011362,RMIT University,Melbourne,VIC,Australia,2201.00777v1,1,2201.00777
60020131,Texas A and M University System,College Station,TX,United States,2201.00433v1,1,2201.00433
60031581,California Institute of Technology,Pasadena,CA,United States,2201.00697v1,1,2201.00697
60012306,Università degli Studi di Milano-Bicocca,Milan,MI,Italy,2201.00736v1,1,2201.00736
60022109,Queen Mary University of London,London,,United Kingdom,2201.00349v1,1,2201.00349
60003212,The University of Texas at San Antonio,San Antonio,TX,United States,2201.00256v2,1,2201.00256
60008134,CNRS Centre National de la Recherche Scientifique,Paris,Ile-de-France,France,2201.00666v2,1,2201.00666
60008134,CNRS Centre National de la Recherche Scientifique,Paris,Ile-de-France,France,2201.00730v1,2,2201.00730
60008134,CNRS Centre National de la Recherche Scientifique,Paris,Ile-de-France,France,2201.00284v1,1,2201.00284
60027114,University of Houston System,Houston,TX,United States,2201.00756v1,2,2201.00756
60029399,National United University Taiwan,Miao-li,Miaoli,Taiwan,2201.00116v1,4,2201.00116
60001298,Northwest University,Xi'an,Shaanxi,China,2201.00963v2,6,2201.00963
60116488,Institut Polytechnique de Paris,Palaiseau,Ile-de-France,France,2201.00579v2,31,2201.00579
60256997,INEE - Institut Écologie et Environnement,Paris,Ile-de-France,France,2201.00196v1,1,2201.00196
60018212,ESIEE,Noisy-le-Grand,,France,2201.00730v1,2,2201.00730
60009701,ENSMA Ecole Nationale Supérieure de Mécanique et d´Aérotechnique,Chasseneuil du Poitou,,France,2201.00361v1,2,2201.00361
60031203,University of California System,Oakland,CA,United States,2201.00850v2,1,2201.00850
60007776,Cornell University,Ithaca,NY,United States,2201.00289v1,2,2201.00289
60025278,Tsinghua University,Beijing,,China,2201.00129v2,2,2201.00129
60008539,University of Galway,Galway,Connacht,Ireland,2201.00069v1,10,2201.00069
60025939,Yantai University,Yantai,Shandong,China,2201.00156v1,5,2201.00156
60028609,Argonne National Laboratory,Lemont,IL,United States,2201.00967v1,2,2201.00967
60159578,"Numenta, Inc.",Redwood City,CA,United States,2201.00042v2,1,2201.00042
60071082,University of Peradeniya,Peradeniya,,Sri Lanka,2201.00320v2,1,2201.00320
60021200,East China Normal University,Shanghai,,China,2201.00453v1,2,2201.00453
60028717,Ludwig-Maximilians-Universität München,Munich,Bayern,Germany,2201.00727v1,9,2201.00727
60033387,University of London,London,,United Kingdom,2201.00349v1,1,2201.00349
60078638,"Ministry of Education, Singapore",Singapore City,,Singapore,2201.00556v3,4,2201.00556
60002337,State University of New York System,Albany,NY,United States,2201.00967v1,6,2201.00967
60025084,Shanghai Jiao Tong University,Shanghai,,China,2201.00699v5,2,2201.00699
60007174,Lawrence Berkeley National Laboratory,Berkeley,CA,United States,2201.00827v1,11,2201.00827
60001478,Universitatea din Bucuresti,Bucharest,Bucharest,Romania,2201.00839v2,1,2201.00839
60025272,The University of Tokyo,Tokyo,,Japan,2201.00996v1,4,2201.00996
60021763,Universität Potsdam,Potsdam,Brandenburg,Germany,2201.00654v3,4,2201.00654
60028265,Lanzhou University,Lanzhou,Gansu,China,2201.00146v1,1,2201.00146
60033100,Nanjing University,Nanjing,Jiangsu,China,2201.00990v1,5,2201.00990
60015201,Institut d'Astrophysique de Paris,Paris,Ile-de-France,France,2201.00878v1,2,2201.00878
60092530,"Huawei Technologies Co., Ltd.",Shenzhen,Guangdong,China,2201.00978v1,1,2201.00978
60070941,Kazan Federal University,Kazan,,Russian Federation,2201.00334v1,1,2201.00334
60027757,United States Department of Energy,"Washington, D.C.",DC,United States,2201.00676v1,2,2201.00676
60078289,Government of Canada,Ottawa,ON,Canada,2201.00463v1,7,2201.00463
60003707,Academy of Mathematics and System Sciences Chinese Academy of Sciences,Beijing,,China,2201.00143v1,4,2201.00143
60027998,"Consejo Nacional de Humanidades, Ciencias y Tecnologías",Mexico,,Mexico,2201.00827v1,6,2201.00827
60123695,Laboratoire Matière et Systèmes Complexes,Paris,Ile-de-France,France,2201.00704v2,5,2201.00704
60009254,Purdue University,West Lafayette,IN,United States,2201.00755v1,2,2201.00755
60104134,Khalifa University of Science and Technology,Abu Dhabi,Abu Dhabi,United Arab Emirates,2201.00977v1,2,2201.00977
60025038,"University of California, Berkeley",Berkeley,CA,United States,2201.00713v1,1,2201.00713
60028897,University of Ottawa,Ottawa,ON,Canada,2201.00204v1,1,2201.00204
60001604,Ministry of Education of the People's Republic of China,Beijing,Beijing,China,2201.00714v1,3,2201.00714
60024631,University of Fribourg,Fribourg,FR,Switzerland,2201.00041v2,2,2201.00041
60026054,Lenovo Group,Morrisville,NC,United States,2201.00167v1,3,2201.00167
60013141,Norges Teknisk-Naturvitenskapelige Universitet,Trondheim,Trondelag,Norway,2201.00426v2,1,2201.00426
60032211,University of Texas System,Austin,TX,United States,2201.00068v3,1,2201.00068
60032211,University of Texas System,Austin,TX,United States,2201.00804v5,4,2201.00804
60110853,State University System of Florida,Tallahassee,FL,United States,2201.00624v2,2,2201.00624
60026851,University of Oxford,Oxford,Oxfordshire,United Kingdom,2201.00220v1,2,2201.00220
60032083,"University at Buffalo, The State University of New York",Buffalo,NY,United States,2201.00680v3,3,2201.00680
60076757,"Amazon.com, Inc.",Seattle,WA,United States,2201.00729v1,7,2201.00729
60122384,CentraleSupélec - Paris-Saclay,Gif-sur-Yvette,Ile-de-France,France,2201.00170v2,1,2201.00170
60024895,Universitat fur Bodenkultur Wien,Vienna,Vienna,Austria,2201.00911v1,1,2201.00911
60002142,Université Lumière Lyon 2,Lyon,Auvergne-Rhone-Alpes,France,2201.00195v1,1,2201.00195
60031101,University of Cambridge,Cambridge,Cambridgeshire,United Kingdom,2201.00665v6,1,2201.00665
60000297,Ioffe Institute,Saint Petersburg,,Russian Federation,2201.00245v1,1,2201.00245
60028378,Stockholms universitet,Stockholm,Stockholm,Sweden,2201.00345v2,2,2201.00345
60028502,Istanbul Üniversitesi,Istanbul,,Turkey,2201.00019v2,16,2201.00019
60103693,Forschungsverbund Berlin e.V,Berlin,,Germany,2201.00289v1,9,2201.00289
60025272,The University of Tokyo,Tokyo,,Japan,2201.00970v2,3,2201.00970
60025272,The University of Tokyo,Tokyo,,Japan,2201.00576v1,6,2201.00576
60025272,The University of Tokyo,Tokyo,,Japan,2201.00597v1,10,2201.00597
60031203,University of California System,Oakland,CA,United States,2201.00022v2,1,2201.00022
60017524,Aurel Vlaicu University,Arad,,Romania,2201.00603v1,1,2201.00603
60102124,Université Fédérale Toulouse Midi-Pyrénées,Toulouse,Occitanie,France,2201.00878v1,3,2201.00878
60019711,Office of Science,"Washington, D.C.",,United States,2201.00262v1,1,2201.00262
60000099,Ibaraki University,Mito,Ibaraki,Japan,2201.00996v1,1,2201.00996
60009982,Harvard University,Cambridge,MA,United States,2201.00744v1,5,2201.00744
60073598,Center for Advanced Studies in Science and Technology of Microstructures Nanjing,Nanjing,Jiangsu,China,2201.00990v1,5,2201.00990
60113680,"CNR Istituto Nanoscienze, Pisa",Pisa,PI,Italy,2201.00735v1,1,2201.00735
60005745,University of Minnesota System,Minneapolis,MN,United States,2201.00215v1,2,2201.00215
60023578,Université Claude Bernard Lyon 1,Villeurbanne,Auvergne-Rhone-Alpes,France,2201.00200v1,3,2201.00200
60020547,Texas A&M University,College Station,TX,United States,2201.00773v3,1,2201.00773
60008783,Pusan National University,Busan,,South Korea,2201.00352v3,1,2201.00352
60018038,Nankai University,Tianjin,,China,2201.00521v2,1,2201.00521
60110415,Institut Mines Télécom,Paris,Ile-de-France,France,2201.00844v2,3,2201.00844
60005510,Nanyang Technological University,Singapore City,,Singapore,2201.00885v3,2,2201.00885
60025949,Lakehead University,Thunder Bay,ON,Canada,2201.00005v1,2,2201.00005
60024025,Universität zu Köln,Koln,Nordrhein-Westfalen,Germany,2201.00635v1,3,2201.00635
60017717,The University of North Carolina System,Raleigh,NC,United States,2201.00297v1,1,2201.00297
60002494,Université McGill,Montreal,QC,Canada,2201.00126v1,2,2201.00126
60081923,Ministero dell'Economia e delle Finanze,Rome,RM,Italy,2201.00610v1,3,2201.00610
60019908,Institut Pierre-Simon Laplace,Guyancourt,Ile-de-France,France,2201.00213v1,1,2201.00213
60108665,Université PSL,Paris,Ile-de-France,France,2201.00278v2,1,2201.00278
60123796,Université Paris Cité,Paris,Ile-de-France,France,2201.00579v2,31,2201.00579
60102125,Université de Bordeaux,Bordeaux,Nouvelle-Aquitaine,France,2201.00069v1,30,2201.00069
60008435,Tohoku University,Sendai,Miyagi,Japan,2201.00597v1,5,2201.00597
60104170,Grenoble Images Parole Signal Automatique,Saint Martin d'Heres,Auvergne-Rhone-Alpes,France,2201.00343v1,5,2201.00343
60108549,IES Institut d'Electronique et des Systèmes,Montpellier,Occitanie,France,2201.00629v1,1,2201.00629
60018746,INSU - Institut National des Sciences de l'Univers,Paris,Ile-de-France,France,2201.00878v1,2,2201.00878
60018746,INSU - Institut National des Sciences de l'Univers,Paris,Ile-de-France,France,2201.00032v2,2,2201.00032
60019118,University of Science and Technology of China,Hefei,Anhui,China,2201.00085v1,3,2201.00085
60019118,University of Science and Technology of China,Hefei,Anhui,China,2201.00085v1,6,2201.00085
60015195,Universidad Torcuato Di Tella,Buenos Aires,,Argentina,2201.00481v1,1,2201.00481
60009254,Purdue University,West Lafayette,IN,United States,2201.00253v1,1,2201.00253
60016296,National Aeronautics and Space Administration,"Washington, D.C.",DC,United States,2201.00918v1,8,2201.00918
60008134,CNRS Centre National de la Recherche Scientifique,Paris,Ile-de-France,France,2201.00704v2,5,2201.00704
60008134,CNRS Centre National de la Recherche Scientifique,Paris,Ile-de-France,France,2201.00069v1,16,2201.00069
60105479,"Indraprastha Institute of Information Technology, Delhi",New Delhi,,India,2201.00961v1,1,2201.00961
60008134,CNRS Centre National de la Recherche Scientifique,Paris,Ile-de-France,France,2201.00539v1,1,2201.00539
60105370,Universidad Bernardo O'Higgins,Santiago,RM,Chile,2201.00891v1,18,2201.00891
60008134,CNRS Centre National de la Recherche Scientifique,Paris,Ile-de-France,France,2201.00777v1,2,2201.00777
60021023,University of Wisconsin-La Crosse,La Crosse,WI,United States,2201.00918v1,5,2201.00918
60011520,King's College London,London,,United Kingdom,2201.00579v2,18,2201.00579
60023932,University of Technology Sydney,Sydney,NSW,Australia,2201.00759v1,1,2201.00759
60002149,Le Réseau de l'Université du Québec,Quebec,QC,Canada,2201.00691v1,1,2201.00691
60076781,Amrita Vishwa Vidyapeetham,Coimbatore,TN,India,2201.00957v1,1,2201.00957
60103368,Université de Strasbourg,Strasbourg,Grand Est,France,2201.00539v1,1,2201.00539
60012708,Stanford University,Stanford,CA,United States,2201.00299v3,1,2201.00299
60000221,University of Colorado Boulder,Boulder,CO,United States,2201.00251v1,1,2201.00251
60003161,University Politehnica of Bucharest,Bucharest,Bucharest,Romania,2201.00579v2,26,2201.00579
60030168,Helsinki Institute of Physics,Helsinki,Uusimaa,Finland,2201.00019v2,7,2201.00019
60019101,Variable Energy Cyclotron Centre India,Kolkata,WB,India,2201.00661v1,1,2201.00661
60020131,Texas A and M University System,College Station,TX,United States,2201.00745v2,2,2201.00745
60032291,US Naval Academy,Annapolis,MD,United States,2201.00489v3,1,2201.00489
60007268,Max Planck Institute for Astronomy,Heidelberg,Baden-Wurttemberg,Germany,2201.00784v1,2,2201.00784
60029859,EURECOM Ecole d'Ingénieur et Centre de Recherche en Sciences du Numérique,Sophia Antipolis,Provence Alpes Côte d'Azur,France,2201.00673v1,2,2201.00673
60031101,University of Cambridge,Cambridge,Cambridgeshire,United Kingdom,2201.00697v1,12,2201.00697
60020306,Universität Oldenburg,Oldenburg,Niedersachsen,Germany,2201.00428v1,4,2201.00428
60025778,"University of Michigan, Ann Arbor",Ann Arbor,MI,United States,2201.00718v3,1,2201.00718
60009507,University of Montreal,Montreal,QC,Canada,2201.00622v1,7,2201.00622
60005811,Fraunhofer-Gesellschaft,Munich,Bayern,Germany,2201.00835v2,3,2201.00835
60016835,Beijing Institute of Technology,Beijing,,China,2201.00346v1,1,2201.00346
60033284,Universidad de Sevilla,Sevilla,Seville,Spain,2201.00817v1,3,2201.00817
60016648,Riken,Wako,Saitama,Japan,2201.00648v1,2,2201.00648
60023380,Chongqing University,Chongqing,,China,2201.00517v3,3,2201.00517
60031203,University of California System,Oakland,CA,United States,2201.00070v2,3,2201.00070
60013795,University System of Georgia,Atlanta,GA,United States,2201.00230v1,1,2201.00230
60031814,Institut d'Optique Graduate School,Orsay,,France,2201.00371v1,1,2201.00371
60012464,Universidad de Chile,Santiago,RM,Chile,2201.00061v2,3,2201.00061
60256993,INC - Institut de Chimie,Paris,Ile-de-France,France,2201.00704v2,1,2201.00704
60007776,Cornell University,Ithaca,NY,United States,2201.00289v1,4,2201.00289
60014171,University of Waterloo,Waterloo,ON,Canada,2201.00047v2,6,2201.00047
60021660,Istituto Nazionale di Fisica Nucleare - INFN,Rome,,Italy,2201.00388v2,3,2201.00388
60122349,Ministry of Science and Technology of the People´s Republic of China,Beijing,,China,2201.00944v1,2,2201.00944
60019711,Office of Science,"Washington, D.C.",,United States,2201.00090v3,2,2201.00090
60003489,Shawnee State University,Portsmouth,OH,United States,2201.00425v1,1,2201.00425
60012659,University of Zanjan,Zanjan,Zanjan,Iran,2201.00214v1,2,2201.00214
60009982,Harvard University,Cambridge,MA,United States,2201.00882v2,4,2201.00882
60030804,Swinburne University of Technology,Hawthorn,VIC,Australia,2201.00964v1,1,2201.00964
60029445,University of Minnesota Twin Cities,Minneapolis,MN,United States,2201.00340v1,2,2201.00340
60014755,ZTE Corporation,Shenzhen,Guangdong,China,2201.00941v1,1,2201.00941
60030553,Université de Rennes,Rennes,Brittany,France,2201.00321v1,1,2201.00321
60018038,Nankai University,Tianjin,,China,2201.00884v2,8,2201.00884
60021182,Sun Yat-Sen University,Guangzhou,Guangdong,China,2201.00699v5,4,2201.00699
60021199,Consiglio Nazionale delle Ricerche,Rome,RM,Italy,2201.00610v1,2,2201.00610
60016969,Academia Sinica Taiwan,Nankang,Taipei,Taiwan,2201.00597v1,3,2201.00597
60024438,University of North Texas,Denton,TX,United States,2201.00804v5,2,2201.00804
60015188,Helmholtz Association of German Research Centres,Berlin,,Germany,2201.00612v1,3,2201.00612
60006164,Los Alamos National Laboratory,Los Alamos,NM,United States,2201.00067v1,6,2201.00067
60105232,ShanghaiTech University,Shanghai,,China,2201.00515v1,2,2201.00515
60008950,The Australian National University,Canberra,ACT,Australia,2201.00144v1,1,2201.00144
60029278,The University of Chicago,Chicago,IL,United States,2201.00733v1,2,2201.00733
60029793,Ministerio de Educación y Ciencia,Madrid,Madrid,Spain,2201.00579v2,4,2201.00579
60013425,École polytechnique,Palaiseau,Ile-de-France,France,2201.00069v1,17,2201.00069
60013791,University of Hawaiʻi at Mānoa,Honolulu,HI,United States,2201.00925v2,2,2201.00925
60103917,Indian Institute of Technology Hyderabad,Kandi,TG,India,2201.00458v1,13,2201.00458
60105210,Edith Cowan University,Perth,WA,Australia,2201.00443v2,3,2201.00443
60032032,United States Department of the Navy,Arlington,VA,United States,2201.00489v3,3,2201.00489
60002798,Chinese University of Hong Kong,Hong Kong,,Hong Kong,2201.00137v1,1,2201.00137
60045588,Laboratoire des Sciences du Climat et de l'Environnement,Gif-sur-Yvette,Ile-de-France,France,2201.00579v2,31,2201.00579
60019118,University of Science and Technology of China,Hefei,Anhui,China,2201.00821v2,3,2201.00821
60026553,University of Melbourne,Melbourne,VIC,Australia,2201.00117v1,2,2201.00117
60114762,"Istituto Nazionale di Fisica Nucleare, Sezione di Perugia",Perugia,PG,Italy,2201.00388v2,3,2201.00388
60032211,University of Texas System,Austin,TX,United States,2201.00785v5,1,2201.00785
60070928,Université de Yaoundé I,Yaounde,,Cameroon,2201.00580v1,1,2201.00580
60010818,University of Kent,Canterbury,Kent,United Kingdom,2201.00089v1,3,2201.00089
60015481,University of Washington,Seattle,WA,United States,2201.00505v1,2,2201.00505
60068673,National Research Nuclear University MEPhI,Moscow,Moscow Oblast,Russian Federation,2201.00477v2,5,2201.00477
60055833,Universidad de Antioquia,Medellin,Antioquia,Colombia,2201.00953v2,3,2201.00953
60013372,The University of Texas at Austin,Austin,TX,United States,2201.00236v1,1,2201.00236
60001298,Northwest University,Xi'an,Shaanxi,China,2201.00877v2,4,2201.00877
60025278,Tsinghua University,Beijing,,China,2201.00408v1,2,2201.00408
60019348,Bloomsburg University,Bloomsburg,PA,United States,2201.00029v1,1,2201.00029
60002337,State University of New York System,Albany,NY,United States,2201.00484v1,1,2201.00484
60002337,State University of New York System,Albany,NY,United States,2201.00349v1,2,2201.00349
60007174,Lawrence Berkeley National Laboratory,Berkeley,CA,United States,2201.00289v1,10,2201.00289
60022020,University of Warwick,Coventry,West Midlands,United Kingdom,2201.00200v1,5,2201.00200
60014966,Peking University,Beijing,,China,2201.00930v1,7,2201.00930
60032204,Sheffield Hallam University,Sheffield,South Yorkshire,United Kingdom,2201.00099v1,1,2201.00099
60002823,Academia Româna,Bucharest,,Romania,2201.00839v2,4,2201.00839
60118517,The University of Alabama System,Tuscaloosa,AL,United States,2201.00105v2,1,2201.00105
60106133,Institut de Recherche sur les Lois Fondamentales de l'Univers,Gif-sur-Yvette,Ile-de-France,France,2201.00827v1,13,2201.00827
