Primary Org Id,Primary Org Name,Primary Org City,Primary Org State,Primary Org Country,ArXiv Id,Affiliation Sequence Number,paper_id
60068796,Univerzitet u Tuzli,Tuzla,,Bosnia and Herzegovina,2201.01489v2,2,2201.01489
60031004,The University of Queensland,Brisbane,QLD,Australia,2201.01372v1,1,2201.01372
60013959,University of Florida,Gainesville,FL,United States,2201.01820v1,1,2201.01820
60025761,Huazhong University of Science and Technology,Wuhan,Hubei,China,2201.01199v2,1,2201.01199
60113678,"Istituto Nazionale di Fisica Nucleare, Sezione di Firenze",Sesto Fiorentino,FI,Italy,2201.01045v1,10,2201.01045
60001576,Universitat de Barcelona,Barcelona,Barcelona,Spain,2201.01822v1,3,2201.01822
60006288,Delft University of Technology,Delft,Zuid-Holland,Netherlands,2201.01685v1,2,2201.01685
60007776,Cornell University,Ithaca,NY,United States,2201.01305v3,7,2201.01305
60025084,Shanghai Jiao Tong University,Shanghai,,China,2201.01915v1,2,2201.01915
60017355,ONERA Office National d'Etudes et Recherches Aerospatiales,Palaiseau,Ile-de-France,France,2201.01029v2,1,2201.01029
60069719,Academy of Military Sciences,Beijing,,China,2201.01855v1,2,2201.01855
60002337,State University of New York System,Albany,NY,United States,2201.01452v1,2,2201.01452
60106088,CentraleSupélec,Gif-sur-Yvette,,France,2201.01386v1,2,2201.01386
60031855,"Tata Institute of Fundamental Research, Mumbai",Mumbai,MH,India,2201.01202v3,1,2201.01202
60016850,Gauhati University,Guwahati,AS,India,2201.01462v2,2,2201.01462
60025278,Tsinghua University,Beijing,,China,2201.01704v3,1,2201.01704
60123796,Université Paris Cité,Paris,Ile-de-France,France,2201.01694v1,42,2201.01694
60030623,"Rutgers, The State University of New Jersey",New Brunswick,NJ,United States,2201.01300v1,18,2201.01300
60023599,European Southern Observatory,Garching bei Munchen,,Germany,2201.01411v2,2,2201.01411
60000256,Max Planck Institute for Informatics,Saarbrucken,Saarland,Germany,2201.01195v1,4,2201.01195
60025578,Xidian University,Xi'an,Shaanxi,China,2201.01005v2,4,2201.01005
60009982,Harvard University,Cambridge,MA,United States,2201.01863v3,1,2201.01863
60004981,École Normale Supérieure Paris-Saclay,Gif-sur-Yvette,Ile-de-France,France,2201.01576v3,4,2201.01576
60026532,Microsoft Corporation,Redmond,WA,United States,2201.01002v1,3,2201.01002
60020985,Universidade de Coimbra,Coimbra,,Portugal,2201.01375v1,2,2201.01375
60107132,INSMI - Institut National des Sciences Mathématiques et de Leurs Interactions,Paris,Ile-de-France,France,2201.01951v1,1,2201.01951
60003771,The University of Manchester,Manchester,Greater Manchester,United Kingdom,2201.01810v2,1,2201.01810
60001490,University of Glasgow,Glasgow,Scotland,United Kingdom,2201.01933v3,6,2201.01933
60006089,Administrative Headquarters of the Max Planck Society,Munich,Bayern,Germany,2201.01172v1,4,2201.01172
60277576,Laboratoire de Mécanique Paris-Saclay,Gif-sur-Yvette,Ile-de-France,France,2201.01870v1,3,2201.01870
60026415,Stony Brook University,Stony Brook,NY,United States,2201.01742v2,1,2201.01742
60031135,Academy of Sciences of the Czech Republic,Prague,,Czech Republic,2201.01213v1,26,2201.01213
60112440,INSIS - Institut des Sciences de L'Ingénierie et des Systèmes,Paris,Ile-de-France,France,2201.01732v1,1,2201.01732
60017246,Eberhard Karls Universität Tübingen,Tubingen,Baden-Wurttemberg,Germany,2201.01213v1,32,2201.01213
60009860,Fudan University,Shanghai,,China,2201.01492v1,1,2201.01492
60068946,LP2I - Laboratoire de Physique des Deux Infinis Bordeaux,Gradignan,Nouvelle-Aquitaine,France,2201.01068v1,5,2201.01068
60027757,United States Department of Energy,"Washington, D.C.",DC,United States,2201.01705v1,9,2201.01705
60027757,United States Department of Energy,"Washington, D.C.",DC,United States,2201.01208v1,1,2201.01208
60002092,Florida State University,Tallahassee,FL,United States,2201.01938v2,4,2201.01938
60014059,Martin-Luther-Universität Halle-Wittenberg,Halle,Sachsen-Anhalt,Germany,2201.01629v2,2,2201.01629
60032407,Chiba Institute of Technology,Narashino,Chiba,Japan,2201.01933v3,8,2201.01933
60003892,Arizona State University,Tempe,AZ,United States,2201.01721v1,1,2201.01721
60257001,INP - Institut de Physique,Paris,Ile-de-France,France,2201.01015v2,3,2201.01015
60011019,Queensland University of Technology,Brisbane,QLD,Australia,2201.01564v1,1,2201.01564
60072485,"Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO",Saint Petersburg,,Russian Federation,2201.01846v1,2,2201.01846
60111559,The Cockcroft Institute,Warrington,Cheshire,United Kingdom,2201.01532v1,2,2201.01532
60010146,Università degli Studi di Catania,Catania,CT,Italy,2201.01068v1,11,2201.01068
60010146,Università degli Studi di Catania,Catania,CT,Italy,2201.01570v1,3,2201.01570
60122610,IITB-Monash Research Academy,Mumbai,MH,India,2201.01747v1,2,2201.01747
60029570,Universidade Estadual de Campinas,Campinas,SP,Brazil,2201.01740v1,4,2201.01740
60001422,Sorbonne Université,Paris,Ile-de-France,France,2201.01403v1,23,2201.01403
60016849,University of Toronto,Toronto,ON,Canada,2201.01471v3,1,2201.01471
60117660,Westlake University,Hangzhou,Zhejiang,China,2201.01770v1,2,2201.01770
60117660,Westlake University,Hangzhou,Zhejiang,China,2201.01537v4,2,2201.01537
60015138,University of Nottingham,Nottingham,Nottinghamshire,United Kingdom,2201.01758v5,2,2201.01758
60005667,École Normale Supérieure de Lyon,Lyon,Auvergne-Rhone-Alpes,France,2201.01055v2,1,2201.01055
60033010,Intel Corporation,Santa Clara,CA,United States,2201.01097v1,2,2201.01097
60021784,New York University,New York,NY,United States,2201.01078v1,5,2201.01078
60007816,Commissariat a l'Energie Atomique et aux Energies Alternatives,Gif-sur-Yvette,,France,2201.01114v1,9,2201.01114
60035865,Institute of Computer Science,Heraklion,Crete,Greece,2201.01584v2,1,2201.01584
60031581,California Institute of Technology,Pasadena,CA,United States,2201.01722v2,5,2201.01722
60015805,SK group,Seoul,,South Korea,2201.01416v1,1,2201.01416
60102125,Université de Bordeaux,Bordeaux,Nouvelle-Aquitaine,France,2201.01035v1,2,2201.01035
60014966,Peking University,Beijing,,China,2201.01555v1,2,2201.01555
60017694,CNES Centre National d'Etudes Spatiales,Paris,,France,2201.01300v1,40,2201.01300
60026547,Laboratoire Ondes et Matière d'Aquitaine,Talence,Nouvelle-Aquitaine,France,2201.01022v2,1,2201.01022
60002337,State University of New York System,Albany,NY,United States,2201.01133v1,4,2201.01133
60010080,Nanjing University of Science and Technology,Nanjing,Jiangsu,China,2201.01895v2,1,2201.01895
60028265,Lanzhou University,Lanzhou,Gansu,China,2201.01118v1,1,2201.01118
60000792,Lapin Yliopisto,Rovaniemi,Lapland,Finland,2201.01688v1,2,2201.01688
60011846,Nagasaki University,Nagasaki,Nagasaki,Japan,2201.01460v1,1,2201.01460
60091251,Kavli Institute for Particle Astrophysics and Cosmology,Stanford,CA,United States,2201.01167v1,5,2201.01167
60121134,NAVER Corporation,Seongnam,Gyeonggi-do,South Korea,2201.01091v1,2,2201.01091
60005248,Johns Hopkins University,Baltimore,MD,United States,2201.01730v1,3,2201.01730
60000108,Observatoire Astronomique de Strasbourg,Strasbourg,Grand Est,France,2201.01732v1,2,2201.01732
60010065,The University of Arizona,Tucson,AZ,United States,2201.01307v1,1,2201.01307
60024324,University of Iowa,Iowa City,IA,United States,2201.01213v1,102,2201.01213
60021660,Istituto Nazionale di Fisica Nucleare - INFN,Rome,,Italy,2201.01213v1,45,2201.01213
60020345,Brandenburgische Technische Universität Cottbus,Cottbus,Brandenburg,Germany,2201.01627v1,4,2201.01627
60002414,National Institute for Materials Science,Tsukuba,Ibaraki,Japan,2201.01264v2,6,2201.01264
60022195,Massachusetts Institute of Technology,Cambridge,MA,United States,2201.01918v1,1,2201.01918
60022195,Massachusetts Institute of Technology,Cambridge,MA,United States,2201.01281v2,1,2201.01281
60022195,Massachusetts Institute of Technology,Cambridge,MA,United States,2201.01705v1,8,2201.01705
60011061,"Luther College, Decorah",Decorah,IA,United States,2201.01694v1,46,2201.01694
60016835,Beijing Institute of Technology,Beijing,,China,2201.01600v1,1,2201.01600
60018746,INSU - Institut National des Sciences de l'Univers,Paris,Ile-de-France,France,2201.01300v1,40,2201.01300
60000947,U.S. Department of Commerce,"Washington, D.C.",DC,United States,2201.01315v1,5,2201.01315
60008132,Centro Brasileiro de Pesquisas Físicas,Rio de Janeiro,RJ,Brazil,2201.01835v1,1,2201.01835
60019647,Georgia Institute of Technology,Atlanta,GA,United States,2201.01938v2,1,2201.01938
60138445,Indiana University,Bloomington,IN,United States,2201.01641v2,1,2201.01641
60011226,Technische Universität Darmstadt,Darmstadt,Hessen,Germany,2201.01068v1,2,2201.01068
60026415,Stony Brook University,Stony Brook,NY,United States,2201.01756v2,5,2201.01756
60108311,Unité de Mathématiques Pures et Appliquées de l'ENS de Lyon,Lyon,Auvergne-Rhone-Alpes,France,2201.01055v2,1,2201.01055
60257030,INS2I - Institut Des Sciences de L'Information et de Leurs Interactions,Paris,Ile-de-France,France,2201.01108v1,1,2201.01108
60079130,"Salesforce.com, Inc.",San Francisco,CA,United States,2201.01163v2,2,2201.01163
60025995,IN2P3 - Institut National de Physique Nucléaire et de Physique Des Particules,Paris,Ile-de-France,France,2201.01639v1,3,2201.01639
60006089,Administrative Headquarters of the Max Planck Society,Munich,Bayern,Germany,2201.01456v1,1,2201.01456
60019499,Chinese Academy of Sciences,Beijing,Beijing,China,2201.01746v1,1,2201.01746
60005290,University of Illinois System,Urbana,IL,United States,2201.01849v2,1,2201.01849
60019499,Chinese Academy of Sciences,Beijing,Beijing,China,2201.01038v2,2,2201.01038
60019499,Chinese Academy of Sciences,Beijing,Beijing,China,2201.01003v1,2,2201.01003
60012471,United States Department of Defense,Arlington,VA,United States,2201.01605v1,1,2201.01605
60007457,Lomonosov Moscow State University,Moscow,Moscow Oblast,Russian Federation,2201.01114v1,4,2201.01114
60030788,Hiroshima University,Higashihiroshima,Hiroshima,Japan,2201.01256v2,6,2201.01256
60002644,Universitat de València,Valencia,Valencia,Spain,2201.01300v1,6,2201.01300
60068749,Université Badji Mokhtar - Annaba,Annaba,Annaba Province,Algeria,2201.01213v1,19,2201.01213
60257001,INP - Institut de Physique,Paris,Ile-de-France,France,2201.01696v1,2,2201.01696
60009037,Jet Propulsion Laboratory,Pasadena,CA,United States,2201.01869v1,4,2201.01869
60027800,Universidad de Alcalá,Alcala de Henares,Madrid,Spain,2201.01114v1,88,2201.01114
60027686,Nicolaus Copernicus Astronomical Center of the Polish Academy of Sciences,Warsaw,MA,Poland,2201.01632v2,3,2201.01632
60104353,IIT Council,Kanpur,UP,India,2201.01930v3,1,2201.01930
60028218,Alma Mater Studiorum Università di Bologna,Bologna,BO,Italy,2201.01309v1,14,2201.01309
60008134,CNRS Centre National de la Recherche Scientifique,Paris,Ile-de-France,France,2201.01418v1,7,2201.01418
60008134,CNRS Centre National de la Recherche Scientifique,Paris,Ile-de-France,France,2201.01061v2,1,2201.01061
60008134,CNRS Centre National de la Recherche Scientifique,Paris,Ile-de-France,France,2201.01310v1,11,2201.01310
60133769,CAS Key Laboratory of Quantum Information,Hefei,Anhui,China,2201.01580v2,1,2201.01580
60104653,Université Grenoble Alpes,Saint Martin d'Heres,Auvergne-Rhone-Alpes,France,2201.01947v1,2,2201.01947
60104653,Université Grenoble Alpes,Saint Martin d'Heres,Auvergne-Rhone-Alpes,France,2201.01370v2,5,2201.01370
60001604,Ministry of Education of the People's Republic of China,Beijing,Beijing,China,2201.01704v3,1,2201.01704
60005269,Institute of Astronomy of the Russian Academy of Sciences,Moscow,,Russian Federation,2201.01571v1,1,2201.01571
60002414,National Institute for Materials Science,Tsukuba,Ibaraki,Japan,2201.01264v2,7,2201.01264
60030612,"University of California, San Diego",La Jolla,CA,United States,2201.01431v2,2,2201.01431
60018052,Instituto Geografico Nacional España,Madrid,Madrid,Spain,2201.01403v1,24,2201.01403
60020680,Harvard-Smithsonian Center for Astrophysics,Cambridge,MA,United States,2201.01075v1,2,2201.01075
60017201,Partners HealthCare,Boston,MA,United States,2201.01443v2,2,2201.01443
60106219,Laboratoire de Physique Théorique et Modèles Statistiques,Orsay,Ile-de-France,France,2201.01607v1,1,2201.01607
60032530,Université de Tours,Tours,Centre-Val de Loire,France,2201.01660v1,2,2201.01660
60015543,University of Pittsburgh,Pittsburgh,PA,United States,2201.01929v1,3,2201.01929
60032730,Indian Institute of Technology Delhi,New Delhi,DL,India,2201.01517v1,1,2201.01517
60000891,Loughborough University,Loughborough,Leicestershire,United Kingdom,2201.01548v1,1,2201.01548
60013331,Observatório Nacional,Sao Cristovao,RJ,Brazil,2201.01799v1,4,2201.01799
60121632,National Nuclear Security Administration,"Washington, D.C.",,United States,2201.01730v1,4,2201.01730
60012464,Universidad de Chile,Santiago,RM,Chile,2201.01403v1,9,2201.01403
60011533,Southwest Research Institute,San Antonio,TX,United States,2201.01519v1,2,2201.01519
60022020,University of Warwick,Coventry,West Midlands,United Kingdom,2201.01770v1,4,2201.01770
60010537,Fairfield University,Fairfield,CT,United States,2201.01114v1,107,2201.01114
60031101,University of Cambridge,Cambridge,Cambridgeshire,United Kingdom,2201.01535v1,2,2201.01535
60077281,Deutsche Forschungsgemeinschaft,Bonn,Nordrhein-Westfalen,Germany,2201.01646v1,4,2201.01646
60033252,U.S. Army Research Laboratory,Adelphi,MD,United States,2201.01744v2,1,2201.01744
60014439,"University of California, Davis",Davis,CA,United States,2201.01869v1,3,2201.01869
60019711,Office of Science,"Washington, D.C.",,United States,2201.01208v1,1,2201.01208
60019711,Office of Science,"Washington, D.C.",,United States,2201.01724v2,5,2201.01724
60000086,HZDR - Helmholtz-Zentrum Dresden-Rossendorf,Dresden,Sachsen,Germany,2201.01623v1,2,2201.01623
60026633,Bu-Ali Sina University,Hamadan,Hamedan,Iran,2201.01143v1,1,2201.01143
60025063,KU Leuven,Leuven,Vlaams-Brabant,Belgium,2201.01055v2,2,2201.01055
60021660,Istituto Nazionale di Fisica Nucleare - INFN,Rome,,Italy,2201.01082v1,1,2201.01082
60015138,University of Nottingham,Nottingham,Nottinghamshire,United Kingdom,2201.01279v1,1,2201.01279
60019705,Crimean Astrophysical Observatory RAS,Bakhchysarai,Autonomous Republic of Crimea,Ukraine,2201.01167v1,13,2201.01167
60020345,Brandenburgische Technische Universität Cottbus,Cottbus,Brandenburg,Germany,2201.01153v1,2,2201.01153
60025278,Tsinghua University,Beijing,,China,2201.01777v3,1,2201.01777
60023802,LERMA - Laboratoire d'Études du Rayonnement et de la Matière en Astrophysique et Atmosphères,Neuville-sur-Oise,Ile-de-France,France,2201.01403v1,23,2201.01403
60007215,Chonnam National University,Gwangju,,South Korea,2201.01694v1,6,2201.01694
60022659,University of Connecticut,Storrs,CT,United States,2201.01834v1,1,2201.01834
60025272,The University of Tokyo,Tokyo,,Japan,2201.01213v1,66,2201.01213
60006089,Administrative Headquarters of the Max Planck Society,Munich,Bayern,Germany,2201.01234v1,2,2201.01234
60018038,Nankai University,Tianjin,,China,2201.01704v3,11,2201.01704
60104406,INFN - Laboratori Nazionali del Sud,Catania,,Italy,2201.01068v1,4,2201.01068
60027272,The University of Edinburgh,Edinburgh,Scotland,United Kingdom,2201.01581v2,1,2201.01581
60015188,Helmholtz Association of German Research Centres,Berlin,,Germany,2201.01851v1,21,2201.01851
60015188,Helmholtz Association of German Research Centres,Berlin,,Germany,2201.01903v1,2,2201.01903
60026415,Stony Brook University,Stony Brook,NY,United States,2201.01938v2,3,2201.01938
60018746,INSU - Institut National des Sciences de l'Univers,Paris,Ile-de-France,France,2201.01161v3,1,2201.01161
60270122,Osaka Metropolitan University,Osaka,Osaka,Japan,2201.01593v2,3,2201.01593
60031106,Univerza v Ljubljani,Ljubljana,,Slovenia,2201.01345v1,1,2201.01345
60025995,IN2P3 - Institut National de Physique Nucléaire et de Physique Des Particules,Paris,Ile-de-France,France,2201.01035v1,2,2201.01035
60002798,Chinese University of Hong Kong,Hong Kong,,Hong Kong,2201.01914v1,1,2201.01914
60012471,United States Department of Defense,Arlington,VA,United States,2201.01779v2,2,2201.01779
60027245,Université Toulouse III - Paul Sabatier,Toulouse,Occitanie,France,2201.01092v2,1,2201.01092
60008809,United States Army,Arlington,VA,United States,2201.01744v2,1,2201.01744
60000264,Nagoya University,Nagoya,Aichi,Japan,2201.01213v1,59,2201.01213
60006297,University of Pennsylvania,Philadelphia,PA,United States,2201.01879v2,1,2201.01879
60104567,Almazov National Medical Research Centre,Saint Petersburg,,Russian Federation,2201.01846v1,4,2201.01846
60020304,"University of Maryland, College Park",College Park,MD,United States,2201.01876v1,3,2201.01876
60104353,IIT Council,Kanpur,UP,India,2201.01167v1,3,2201.01167
60003500,The Ohio State University,Columbus,OH,United States,2201.01068v1,12,2201.01068
60028218,Alma Mater Studiorum Università di Bologna,Bologna,BO,Italy,2201.01530v1,3,2201.01530
60025858,ETH Zürich,Zurich,ZH,Switzerland,2201.01385v5,2,2201.01385
60008134,CNRS Centre National de la Recherche Scientifique,Paris,Ile-de-France,France,2201.01265v2,1,2201.01265
60014383,Polish Academy of Sciences,Warszawa,Mazowieckie,Poland,2201.01719v1,1,2201.01719
60028868,Università di Pisa,Pisa,PI,Italy,2201.01362v1,2,2201.01362
60007493,Universität Bonn,Bonn,Nordrhein-Westfalen,Germany,2201.01851v1,2,2201.01851
60018486,Institute of Automation Chinese Academy of Sciences,Beijing,Beijing,China,2201.01592v2,2,2201.01592
60005455,Yale University,New Haven,CT,United States,2201.01300v1,32,2201.01300
60001422,Sorbonne Université,Paris,Ile-de-France,France,2201.01291v2,2,2201.01291
60071359,Vietnam Academy of Science and Technology,Hanoi,,Viet Nam,2201.01912v2,1,2201.01912
60025555,Nippon Telegraph and Telephone Corporation,Tokyo,,Japan,2201.01457v1,1,2201.01457
60018208,Washington State University Pullman,Pullman,WA,United States,2201.01861v1,3,2201.01861
60001847,"Astronomical Institute, Academy of Sciences of the Czech Republic v.v.i.",Ondrejov,,Czech Republic,2201.01504v2,1,2201.01504
60031581,California Institute of Technology,Pasadena,CA,United States,2201.01332v1,1,2201.01332
60014662,Drexel University,Philadelphia,PA,United States,2201.01222v3,1,2201.01222
60033085,Hirosaki University,Hirosaki,Aomori,Japan,2201.01946v2,1,2201.01946
60031806,The University of Western Australia,Perth,WA,Australia,2201.01143v1,2,2201.01143
60023955,"Institut \Jožef Stefan\""""",Ljubljana,,Slovenia,2201.01489v2,3,2201.01489
60221311,Centre for Biomedical Engineering,New Delhi,DL,India,2201.01517v1,3,2201.01517
60031101,University of Cambridge,Cambridge,Cambridgeshire,United Kingdom,2201.01232v2,1,2201.01232
60021858,Uniwersytet Mikołaja Kopernika w Toruniu,Torun,KP,Poland,2201.01594v2,1,2201.01594
60013894,University of Massachusetts System,Boston,MA,United States,2201.01307v1,4,2201.01307
60028717,Ludwig-Maximilians-Universität München,Munich,Bayern,Germany,2201.01679v1,2,2201.01679
60023053,National Institute of Standards and Technology,Gaithersburg,MD,United States,2201.01762v1,4,2201.01762
60021121,Indiana University Bloomington,Bloomington,IN,United States,2201.01641v2,2,2201.01641
60012708,Stanford University,Stanford,CA,United States,2201.01743v1,4,2201.01743
60013372,The University of Texas at Austin,Austin,TX,United States,2201.01781v2,1,2201.01781
60108665,Université PSL,Paris,Ile-de-France,France,2201.01213v1,28,2201.01213
60018642,Toho University,Tokyo,,Japan,2201.01694v1,86,2201.01694
60001604,Ministry of Education of the People's Republic of China,Beijing,Beijing,China,2201.01505v2,2,2201.01505
60027363,University of Chinese Academy of Sciences,Beijing,,China,2201.01038v2,2,2201.01038
60031419,Ningbo University,Ningbo,Zhejiang,China,2201.01472v2,2,2201.01472
60016340,"INFN, Laboratori Nazionali Di Frascati",Frascati,,Italy,2201.01114v1,10,2201.01114
60008132,Centro Brasileiro de Pesquisas Físicas,Rio de Janeiro,RJ,Brazil,2201.01812v4,1,2201.01812
60256993,INC - Institut de Chimie,Paris,Ile-de-France,France,2201.01528v1,4,2201.01528
60030635,Deutsches Elektronen-Synchrotron (DESY),Hamburg,,Germany,2201.01694v1,8,2201.01694
60027165,University of Rochester,Rochester,NY,United States,2201.01225v4,1,2201.01225
60027271,U.S. Naval Research Laboratory,"Washington, D.C.",DC,United States,2201.01315v1,6,2201.01315
60005593,Türkiye Bilimsel ve Teknolojik Araştirma Kurumu,Kavaklidere,Ankara,Turkey,2201.01559v1,1,2201.01559
60006588,Institute of Modern Physics Chinese Academy of Sciences,Lanzhou,,China,2201.01550v1,1,2201.01550
60010261,Washington University in St. Louis,St. Louis,MO,United States,2201.01776v2,1,2201.01776
60106017,Université Paris-Saclay,Gif-sur-Yvette,Ile-de-France,France,2201.01511v2,1,2201.01511
60029042,University of Hawaiʻi System,Honolulu,HI,United States,2201.01851v1,17,2201.01851
60018363,Università degli Studi di Trieste,Trieste,TS,Italy,2201.01612v1,2,2201.01612
60002014,The Royal Institute of Technology (KTH),Stockholm,Stockholms,Sweden,2201.01213v1,90,2201.01213
60267266,UK Research and Innovation,Swindon,Wiltshire,United Kingdom,2201.01705v1,6,2201.01705
60002337,State University of New York System,Albany,NY,United States,2201.01742v2,1,2201.01742
60033495,Heilongjiang University,Harbin,Heilongjiang,China,2201.01230v1,6,2201.01230
60029507,Friedrich-Schiller-Universität Jena,Jena,Thuringen,Germany,2201.01692v2,1,2201.01692
60107132,INSMI - Institut National des Sciences Mathématiques et de Leurs Interactions,Paris,Ile-de-France,France,2201.01512v1,2,2201.01512
60027757,United States Department of Energy,"Washington, D.C.",DC,United States,2201.01862v2,1,2201.01862
60027757,United States Department of Energy,"Washington, D.C.",DC,United States,2201.01257v4,1,2201.01257
60000947,U.S. Department of Commerce,"Washington, D.C.",DC,United States,2201.01762v1,4,2201.01762
60025709,The University of Sydney,Sydney,NSW,Australia,2201.01524v1,1,2201.01524
60025995,IN2P3 - Institut National de Physique Nucléaire et de Physique Des Particules,Paris,Ile-de-France,France,2201.01189v1,3,2201.01189
60025995,IN2P3 - Institut National de Physique Nucléaire et de Physique Des Particules,Paris,Ile-de-France,France,2201.01213v1,28,2201.01213
60024724,University of Strathclyde,Glasgow,Scotland,United Kingdom,2201.01705v1,7,2201.01705
60007457,Lomonosov Moscow State University,Moscow,Moscow Oblast,Russian Federation,2201.01078v1,1,2201.01078
60105641,Laboratoire de Mathématiques de Bretagne Atlantique (LMBA),Brest,Brittany,France,2201.01980v3,1,2201.01980
60007816,Commissariat a l'Energie Atomique et aux Energies Alternatives,Gif-sur-Yvette,,France,2201.01213v1,28,2201.01213
60138469,National Institutes for Quantum Science and Technology,Chiba,Chiba,Japan,2201.01114v1,52,2201.01114
60029570,Universidade Estadual de Campinas,Campinas,SP,Brazil,2201.01162v3,2,2201.01162
60001166,Thapar Institute of Engineering & Technology,Patiala,PB,India,2201.01936v1,1,2201.01936
60032211,University of Texas System,Austin,TX,United States,2201.01880v1,1,2201.01880
60032211,University of Texas System,Austin,TX,United States,2201.01483v1,2,2201.01483
60002306,University of Calgary,Calgary,AB,Canada,2201.01943v1,8,2201.01943
60014966,Peking University,Beijing,,China,2201.01704v3,8,2201.01704
60257001,INP - Institut de Physique,Paris,Ile-de-France,France,2201.01515v1,1,2201.01515
60026851,University of Oxford,Oxford,Oxfordshire,United Kingdom,2201.01765v1,1,2201.01765
60026851,University of Oxford,Oxford,Oxfordshire,United Kingdom,2201.01644v2,5,2201.01644
60032005,Institute of Mathematical Sciences India,Chennai,TN,India,2201.01159v1,2,2201.01159
60002787,Chiba University,Chiba,Chiba,Japan,2201.01213v1,49,2201.01213
60014992,Universidade Federal de São Paulo,Sao Paulo,SP,Brazil,2201.01162v3,1,2201.01162
60030162,Columbia University,New York,NY,United States,2201.01663v3,3,2201.01663
60031216,Johannes Gutenberg-Universität Mainz,Mainz,Rheinland-Pfalz,Germany,2201.01618v1,1,2201.01618
60032442,Universidad Nacional Autónoma de México,Mexico,,Mexico,2201.01114v1,73,2201.01114
60030106,"Istituto Nazionale Di Astrofisica, Rome",Rome,RM,Italy,2201.01126v1,5,2201.01126
60022195,Massachusetts Institute of Technology,Cambridge,MA,United States,2201.01817v2,3,2201.01817
60008134,CNRS Centre National de la Recherche Scientifique,Paris,Ile-de-France,France,2201.01161v3,1,2201.01161
60103653,Aalto University,Espoo,Uusimaa,Finland,2201.01273v1,1,2201.01273
60014965,Colorado School of Mines,Golden,CO,United States,2201.01213v1,96,2201.01213
60000886,Osaka Electro-Communication University,Neyagawa,Osaka,Japan,2201.01213v1,64,2201.01213
60024260,Universität Siegen,Siegen,Nordrhein-Westfalen,Germany,2201.01045v1,6,2201.01045
60021182,Sun Yat-Sen University,Guangzhou,Guangdong,China,2201.01459v2,2,2201.01459
60021660,Istituto Nazionale di Fisica Nucleare - INFN,Rome,,Italy,2201.01114v1,40,2201.01114
60004060,Univerza v Mariboru,Maribor,,Slovenia,2201.01598v2,2,2201.01598
60114688,"Istituto Nazionale di Fisica Nucleare, Sezione di Roma Tor Vergata",Rome,,Italy,2201.01114v1,15,2201.01114
60122591,Purdue University System,West Lafayette,IN,United States,2201.01509v1,1,2201.01509
60017694,CNES Centre National d'Etudes Spatiales,Paris,,France,2201.01114v1,30,2201.01114
60031101,University of Cambridge,Cambridge,Cambridgeshire,United Kingdom,2201.01533v1,1,2201.01533
60093072,"Planetary Solutions, Inc.",Boulder,CO,United States,2201.01300v1,17,2201.01300
60019544,Macquarie University,Sydney,NSW,Australia,2201.01024v1,2,2201.01024
60012798,Polska Akademia Nauk Oddzial w Krakowie,Krakow,MP,Poland,2201.01694v1,61,2201.01694
60025063,KU Leuven,Leuven,Vlaams-Brabant,Belgium,2201.01817v2,6,2201.01817
60007249,Universidade do Porto,Porto,Porto,Portugal,2201.01528v1,2,2201.01528
60022990,Japan Aerospace Exploration Agency,Chofu,Tokyo,Japan,2201.01933v3,9,2201.01933
60006754,Consejo Superior de Investigaciones Científicas,Madrid,Madrid,Spain,2201.01167v1,7,2201.01167
60018276,Universität der Bundeswehr München,Neubiberg,Bayern,Germany,2201.01165v2,3,2201.01165
60264384,Air Mobility Command,Belleville,IL,United States,2201.01798v1,1,2201.01798
60027363,University of Chinese Academy of Sciences,Beijing,,China,2201.01625v4,2,2201.01625
60027363,University of Chinese Academy of Sciences,Beijing,,China,2201.01002v1,2,2201.01002
60112364,"Government of India, Ministry of Human Resource Development",New Delhi,,India,2201.01694v1,23,2201.01694
60032006,Nantes Université,Nantes,Pays-de-la-Loire,France,2201.01069v1,1,2201.01069
60015150,Imperial College London,London,,United Kingdom,2201.01730v1,2,2201.01730
60009563,Central European University,Vienna,Vienna,Austria,2201.01658v1,1,2201.01658
60018020,Princeton Plasma Physics Laboratory,Princeton,NJ,United States,2201.01506v2,3,2201.01506
60030674,Scuola Normale Superiore di Pisa,Pisa,RM,Italy,2201.01743v1,1,2201.01743
60030491,Institut de Recherche en Informatique de Toulouse,Toulouse,Occitanie,France,2201.01487v1,1,2201.01487
60011047,Kyushu University,Fukuoka,Fukuoka,Japan,2201.01481v1,1,2201.01481
60013372,The University of Texas at Austin,Austin,TX,United States,2201.01702v1,2,2201.01702
60119141,Rutgers University–New Brunswick,New Brunswick,NJ,United States,2201.01875v3,2,2201.01875
60012704,Kyungpook National University,Daegu,,South Korea,2201.01210v1,2,2201.01210
60000316,Srinakharinwirot University,Bangkok,,Thailand,2201.01960v2,3,2201.01960
60019499,Chinese Academy of Sciences,Beijing,Beijing,China,2201.01908v2,1,2201.01908
60001439,Pennsylvania State University,University Park,PA,United States,2201.01690v1,6,2201.01690
60107132,INSMI - Institut National des Sciences Mathématiques et de Leurs Interactions,Paris,Ile-de-France,France,2201.01848v2,4,2201.01848
60107132,INSMI - Institut National des Sciences Mathématiques et de Leurs Interactions,Paris,Ile-de-France,France,2201.01055v2,1,2201.01055
